pubDate,title,description
2025-12-15 02:14:00,화면 밖으로 나온 캐릭터… 지갑이 절로 열리네,농심은 지난 10일부터 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’(케데헌) 속 가상의 컵라면(신라면 햄버거컵·슈퍼스타컵·스파이시퀸컵)을 그대로 실물화해 판매하며 IP 기반 제품 개발의 새 성공 사례를 만들었다.... 
2025-12-14 23:14:00,"로이킴 종합점유율 1위·연준 급등 1위, 11월 써클차트 판도 요동","임영웅은 세대를 잇는 목소리와 공연 중심 전략으로 꾸준한 점유율을 유지했고, 헌트릭스는 애니메이션 영화 '케이팝 데몬 헌터스' 사운드트랙을 기점으로 글로벌케이팝 차트와 스트리밍 지표를 동시에 흔들며... "
2025-12-14 23:07:00,박물관은 살아있다… 유물 보러 왔다가 경험 안고 돌아가는 공간[양정무...,"특히 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’에서 한국 문화재를 소재로 한 콘텐츠가 인상적으로 소개되면서, 영화 속 캐릭터와 연결된 문화상품을 사기 위한 ‘오픈런’ 현상까지 벌어졌다. 유물을 보러 오는... "
2025-12-14 20:47:00,겨울밤 수놓은 '빛의 향연'…'형형색색' 물든 서울의 야경,"'케이팝 데몬 헌터스'에 나온 갓을 본뜬 축제 기념품인데요, 축제에 나온 시민들은 이런 기념품을 머리에 쓰고 사진을 찍으며 형형색색으로 물든 서울의 밤을 즐겼습니다. [이지영/광주광역시 : 광화문 반짝반짝 비추는 거... "
2025-12-14 20:16:00,"“K-라면으로 밝힌 서울의 밤” 농심, ‘2025 서울빛초롱축제’ 참가","내년 신라면 출시 40주년을 앞두고, 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’와 협업한 5m 높이의 대형 ‘신라면 패키지 조형물’도 특별 제작했다. ‘인생을 울리는’ 신라면의 가치와 새 글로벌 슬로건... "
2025-12-14 19:19:00,5성급리조트에 퍼진 '골든'…K팝 침투한 필리핀 크리스마스 점등식 [현...,"이날 점등식에서의 하이라이트는 단연 필리핀 현지 라이브 합창단 '앰배서더스 오브 크라이스트 챔버 싱어즈'의 '케이팝 데몬 헌터스' OST '골든' 합창 공연이었다. 한국 관광객뿐만 아니라 중국, 필리핀 현지 투숙객들도... "
2025-12-14 17:20:00,[아침마당] 문화관광산업 활성화를 위한 관련기관의 역할,"최근 케이팝 데몬 헌터스의 인기에 힘입어 관련 문화관광 연구가 주목받고 있다.정부 관련기관은 이 산업의 성장과 지속 가능성을 뒷받침하는 핵심 축인 만큼, 다음의 중요성을 잘 새겨야 할 것이다.첫째, 문화관광산업은... "
2025-12-14 13:56:00,'케이팝 데몬 헌터스' 수상·수상..이번엔 美 AAFCA 애니메이션상,사진제공=넷플릭스애니메이션 영화 ‘케이팝 데몬 헌터스’가 연말 수상 등 잇단 성과를 거두며 화려한 한 해를 마무리하고 있다. 이를 통해 내년 골든글로브와 아카데미상에 한 발씩 더 다가서고 있다.아프리카계... 
2025-12-14 13:32:00,"8회 아트랑 정기연주회 '우리 함께, 아름다운 세상으로'","이후에는 넷플릭스 영화 &lt;케이팝 데몬 헌터스&gt;의 수록곡 '골든'을 아트랑만의 선율로 표현한다. 또, 가수 신해철이 1988년 에서 선보였던 '그대에게'를 합창곡으로 들려준다. 작곡가 한태수가 2007년에 발표한 '아름다운... "
2025-12-14 12:34:00,"농심, 'K라면으로 서울의 밤 밝힌다'","특히 내년 신라면 출시 40주년을 앞두고, 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'와 협업한 5미터 높이의 대형 신라면 패키지 조형물을 특별 제작했다. 또한 '인생을 울리는' 신라면의 가치와 새로운 글로벌... "
2025-12-14 12:20:00,"포스코미술관 광양, 'The Hidden Chapter- 오백 년 만에 돌아온 조선서화...","또한, 조선 민화 속 호랑이가 최근 ‘케이팝 데몬 헌터스’의 인기로 주목받고 있는 가운데, 이번 전시에서는 정재 홍장중의 '수하호도'(19세기)를 통해 호랑이의 매력적인 모습을 만날 수 있다. 광양제철소 관계자는... "
2025-12-14 11:06:00,[문정원 이슈리포트] ‘케데헌'이 보여준 한류 새 경로…디지털 인기가...,"한국문화정보원이 발간한 ‘문화정보 이슈리포트 2025-9호’는 애니메이션 영화 ‘케이팝 데몬 헌터스’를 사례로, 최근 한류 콘텐츠가 데이터 기반 확산 구조를 통해 오프라인 공간까지 확장되는 과정을 분석했다. 이준... "
2025-12-14 11:02:00,“K팝 듣다가 한국 음식·화장품에 빠진 지 10년”...말레이시아 일상 스...,넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’(케데헌) 수록곡인 ‘골든’이 흘러나오는 한복 체험 부스에도 현지인들의 관심이 쏠렸다. 이날 현지 소비자들의 한복 착용을 도왔던 한 직원은 “100명이 넘게 다녀갔다”... 
2025-12-14 10:34:00,‘500년 만에 돌아온 조선서화’ 광양서 특별전,"또한, 조선 민화 속 호랑이가 최근 ‘케이팝 데몬 헌터스’의 인기로 주목받고 있는 가운데 이번 전시에서는 정재 홍장중의 ‘수하호도’(19세기)를 통해 호랑이의 매력적인 모습을 만날 수 있다. 광양제철소 관계자는... "
2025-12-14 10:00:00,"[인천 30년 지킴이] 51년 나무 깎은 장인 &quot;마지막 세대라는 책임감, 손 ...",'케이팝 데몬헌터스' 등 한국콘텐츠 열풍으로 한국 전통문화가 세계적으로 관심을 받고 있다는 기자의 말에 &quot;제대로 다시 상품 개발을 해봐야겠다&quot;고 말하는 김 대표의 눈빛에서 목공예를 처음 배우는 20살 청년의 모습이... 
2025-12-14 09:00:00,"에버랜드, 눈썰매장 '스노우 버스터' 오픈한다... 개장일은?","모든 코스에 튜브 이송대(리프트), 충격방지용 에어바운스, 자동 출발대가 마련돼 있어 안전한 눈썰매 체험이 가능한 것으로 알려졌다. 한편 연말까지 에버랜드는 매일 밤 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'가 펼쳐진다."
2025-12-14 08:54:00,"나인트리 바이 파르나스 '나비스타', 대표 K-컬처 체험 콘텐츠로 각광","여기에 지난 11월에 선보인 '낙산공원 투어'는 서울성곽길과 도심 풍경을 감상할 수 있는 코스로, 넷플릭스 애니메이션 '케이팝 데몬 헌터스'촬영지로 등장하며 관심을 받은 명소다. 성곽길의 역사적 분위기와 야경을... "
2025-12-14 08:00:00,"평균 나이 50세, 제2의 전성기 맞은 '국민과자'들의 장수 비결은?",농심은 이 장수 브랜드를 올해 K-오컬트 신드롬을 불러온 넷플릭스 애니메이션 &lt;케이팝 데몬 헌터스&gt;와 과감하게 협업했다. 작품 속 캐릭터들이 즐겨 먹는 라면과 스낵이 농심을 떠올리게 한다는 반응이 이어지자 이를... 
2025-12-14 07:20:00,"&quot;맛은 물론 취향까지 저격&quot; 외식·식품업계, IP 협업 열풍","농심은 넷플릭스 인기 애니메이션 영화 '케이팝 데몬 헌터스'에서 등장하는 컵라면을 현실로 구현한 ‘신라면 햄버거컵’, ‘신라면 슈퍼스타컵’, ‘신라면 스파이시퀸컵’ 3종을 한정 출시해 판매 중이다. 케이팝... "
2025-12-14 07:20:00,[뉴스톡톡] 유통 채널 리스크 줄이자…'자사몰' 강화하는 제조사,실제로 농심의 경우 지난 4일 농심몰에서 넷플릭스 '케이팝 데몬 헌터스' 속 컵라면 신제품 출시를 앞두고 사전예약을 진행했는데요. 2시간 만에 완판됐습니다. 아이지에이웍스 모바일인덱스에 따르면 이날 농심몰... 
2025-12-14 07:02:00,"애니·캐릭터·게임, ‘성인 팬덤 경제’가 열린다…2D가 바꾼 소비 지도",농심은 지난 10일부터 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’(케데헌) 속 가상의 컵라면(신라면 햄버거컵·슈퍼스타컵·스파이시퀸컵)을 그대로 실물화해 판매하며 IP 기반 제품 개발의 새 성공 사례를 만들었다.... 
2025-12-14 07:00:00,"&quot;교수님과 매끈매끈하다 낋여옴&quot;…릴스 찍는 교수들, 무슨 일",숭실대 정성희 교수는 자신의 인스타그램에 ‘케이팝 데몬 헌터스’(케데헌)의 OST ‘골든’(Golden)을 학생들과 함께 부르는 영상을 올려 조회수 44만회를 달성하는 등 인기를 끌었다. 백석예대 실용댄스학부 문병순... 
2025-12-14 06:01:00,유통업계 “맛은 물론 취향까지 저격한 ‘콜라보 맛집’ 찾는다”,"농심은 넷플릭스 인기 애니메이션 영화 '케이팝 데몬 헌터스'에서 등장하는 컵라면을 현실로 구현한 ‘신라면 햄버거컵’, ‘신라면 슈퍼스타컵’, ‘신라면 스파이시퀸컵’ 3종을 10일부터 한정 출시한다. ‘케이팝... "
2025-12-14 06:00:00,'국가 정상화' 새 정부 출범…코스피 4000 시대 [뉴스1 선정 국내 10대뉴...,문화 분야에서는 지난해 한강 작가의 노벨상 수상에 이어 올해는 '케이팝 데몬 헌터스'를 비롯한 K-컬처가 글로벌 열풍을 이어갔다. 닻 올린 '이재명 정부'…국정안정·미래도약 토대 다지기 윤석열 전 대통령 파면으로... 
2025-12-14 03:52:00,"'톡파원 25시' 이찬원, 톡파원들의 &quot;오늘은 왠지~조우바~&quot; 출발 멘트에 ...","이후 세 사람은 프랑스 톡파원 문주와 만나 대만의 시그니처인 버블티로 당 충전을 마치고, 시먼딩의 랜드마크 무지개 횡단보도에서 '케이팝 데몬 헌터스'의 OST '소다 팝' 챌린지를 버블티 사자 보이즈 버전의 '버블 팝... "
2025-12-14 00:02:00,[기장군] ‘오시리아 물음표 공원’ 겨울 야간 경관 조성 외,공연은 △비발디 ‘사계?겨울 2악장’ △차이코프스키 ‘꽃의 왈츠’ △지브리 대표 OST ‘인생의 회전목마’ 및 ‘언제나 몇 번이라도’ △케이팝 데몬 헌터스 OST 등 풍성한 프로그램으로 구성됐다. 전통 클래식부터 최신... 
2025-12-13 21:48:00,‘서울 1순위 관광지’ 고궁 주변 한복대여점들 대거 단속된 이유···불...,최근 케이팝데몬헌터스 등 K-컬쳐가 전 세계적으로 큰 인기를 끌면서 경복궁 등 서울 고궁을 찾는 외국인 관광객들이 증가하면서 고궁 주변 한복대여점들도 늘어나고 있다. 서울시에 따르면 2018년 2분기 486개였던... 
2025-12-13 20:41:00,19금 내놓았다가 ‘낭패’…“너무 심하다했더니” 하루만에 넷플릭스...,가능성이 희박한 영화들이 잇따라 넷플릭스에서 공개 1위에 올라서는 사례가 잇따른다. 넷플릭스 저예산 신작 영화 ‘고백의 역사’도 공개 하루 만에 전 세계 화제작 ‘케이팝 데몬 헌터스’를 제치고 정상을 차지했다.
2025-12-13 19:02:00,"신촌역 등장한 괴물 한마리에 ‘발칵’…“뒤집힌 빵과 치킨, 기묘한데...",지난 10월 미국 뉴욕 타임스퀘어에서 신라면과 케이팝 데몬 헌터스 협업을 홍보하는 글로벌 캠페인이 송출되고 있다. 농심 제공 농심 역시 넷플릭스 인기 애니메이션 영화 ‘케이팝 데몬 헌터스’에 등장하는 컵라면을... 
2025-12-13 18:48:00,&quot;AI도 정말 황당할 듯&quot;…올해 사람들이 AI한테 가장 많이 한 질문은 바로,음악 재생 요청에서는 블랙핑크 로제와 브루노 마스의 ‘아파트(APT)’가 영국에서 가장 많이 재생된 곡으로 나타났고 넷플릭스 ‘케이팝 데몬 헌터스’(케데헌)의 OST 세 곡 역시 상위권을 차지했다. 이 같은 상황은... 
2025-12-13 18:23:00,"'케데헌' OST, 英 싱글차트 장기집권.. 25주 연속 TOP100",넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'(이하 케데헌)의 OST가 영국 차트에서 장기 집권하며 여전한 인기를 증명하고 있다. 12일(현지시각) 영국 오피셜 차트에 따르면 '케데헌' OST '골든'(Golden)은... 
2025-12-13 17:28:00,올해 사람들 노래방에서 어떤 노래 제일 많이 불렀나 봤더니... 최고 인...,넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스' 오리지널사운드트랙(OST) '골든'(Golden)은 9위에 자리했습니다.특히 1989년 발표된 변진섭의 '숙녀에게'는 KBS '개그콘서트'에 소개된 영향으로 작년 대비 829계단... 
2025-12-13 17:19:00,“나도 유튜브나 해볼까” 했다가 조회수 10 폭망…핵심 키워드 알아야...,"올해 유튜브 인기 주제 리스트에는 케이팝 데몬 헌터스, 폭싹 속았수다, 오징어 게임 등 총 세 편의 K-콘텐츠가 등재됐다. 이는 한국 콘텐츠의 독보적인 글로벌 영향력을 입증한 결과라고 유튜브는 설명했다. 특히... "
2025-12-13 16:50:00,3만도 못 채웠는데 넷플릭스 ‘한국 2위’…300억 대작 제친 대이변 한...,"9위는 ‘케이팝 데몬 헌터스’, 10위는 ‘트롤의 습격 ’순이다. 특히 제작비 300억 대작으로 거론되는 ‘전지적 독자 시점’을 제치고 2위를 기록했다는 점이 이번 ‘반전’의 핵심이다. “극장에선 3만도 못 채웠는데... "
2025-12-13 16:30:00,[현장] 17년째 밝힌 서울의 겨울밤... '2025 서울빛초롱축제' 화려한 개...,/사진=조용식 기자농심이 신라면 출시 40주년을 맞아 선보인 '신라면X케이팝데몬헌터스' 작품. /사진=조용식 기자이마트의 '세상을 고래잇하게' 작품. /사진=조용식 기자대만관광청의 마스코트인 오숑이 아리산을... 
2025-12-13 15:49:00,‘케데헌’ 헌트릭스 ‘골든’ 꺼질 줄 모르는 인기…英 싱글차트 22위,12월 12일(현지시간) 영국 오피셜에 따르면 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'에서 가상의 걸그룹 헌트릭스가 부른 OST '골든'이 싱글 차트 톱 100에서 22위를 기록했다. '골든'은 전주보다 아홉... 
2025-12-13 14:28:00,"'케데헌' OST, 英싱글차트 장기흥행...'골든' 22위 등",영국 오피셜 싱글 차트 '톱 100'에서 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스' OST 인기가 장기간 이어지고 있다. 사진=넷플릭스 12일(현지시간) 오피셜 차트에 따르면 작품 속 걸그룹... 
2025-12-13 13:28:00,"'케데헌' OST, 英 싱글 차트 25주 연속 톱100... 장기 흥행",영국 오피셜 싱글 차트 ‘톱100’에서 ‘케이팝 데몬 헌터스’ 오리지널사운드트랙이 30위권에 오르며 장기 인기를 이어갔다. 12일(현지시간) 오피셜 차트에 따르면 작품 속 걸그룹 헌트릭스가 부른... 
2025-12-13 12:54:00,‘골든’ 아직도 뜨겁다…‘케데몬’ OST 英 차트 롱런,넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’ 오리지널사운드트랙(OST)의 인기가 영국 오피셜 싱글 차트에서 장기 흥행을 이어가고 있다. 12일(현지시간) 영국 오피셜 차트에 따르면 작품 속... 
2025-12-13 11:34:00,"K-애니의 부재, '주토피아2' '케데헌'이 탄생하지 못하는 이유",넷플릭스 영화 '케이팝 데몬 헌터스(이하 '케데헌')'는 역대 넷플릭스 영화 중 누적 시청 수 1위를 기록하며 신드롬급 반응을 얻었다. 작품 속 K-컬처가 폭발적인 관심을 이끌었고 OST 역시 빌보드 차트에 오르는 기염을... 
2025-12-13 11:06:00,"&quot;K-팝 저력 입증&quot;, '케데헌' OST, 英 싱글 차트 3곡 동시 진입",넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스(케데헌)' 오리지널사운드트랙(OST)이 영국 오피셜 싱글 차트 '톱 100'에서 장기간 인기를 이어가고 있다. 12일(현지시간) 발표된 오피셜 차트에 따르면 작품... 
2025-12-13 11:04:00,英 오피셜 싱글 차트서 '케데헌' OST 3곡 동시 진입…'골든' 22위 장기 흥...,케이팝 데몬 헌터스. 사진=연합뉴스 영국 오피셜 싱글 차트에서 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스' 오리지널사운드트랙(OST)의 흥행이 꾸준히 이어지고 있다. 12일(현지시간) 공개된 영국... 
2025-12-13 11:02:00,"‘케데헌’ 이재, 타임 홀리데이 파티 초토화! 치명적인 시스루 백리스...","애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) OST '골든(Golden)'의 작곡가이자 가수인 이재(EJAE)가 백리스 시스루 홀터넥 드레스룩으로 타임 행사장을 초토화시켰다. 이재는 13일 자신의 채널에 “저, 레이, 아미... "
